"state","retail.recreation","grocery.pharmacy","parks","transitstations","workplace","residential","date"
"North Dakota",0.39,0.06,-0.52,0.3,0.23,0.1,2020-04-25
"Ohio",0.34,0.09,-1.36,0.22,0.31,0.1,2020-04-25
"Oklahoma",0.25,-0.04,-0.55,0.1,0.25,0.08,2020-04-25
"Oregon",0.43,0.13,-0.11,0.37,0.33,0.11,2020-04-25
"Pennsylvania",0.43,0.15,-0.85,0.41,0.34,0.12,2020-04-25
"Rhode Island",0.38,0.16,-1.39,0.51,0.35,0.12,2020-04-25
"South Carolina",0.32,0.05,0.02,0.29,0.28,0.09,2020-04-25
"South Dakota",0.35,-0.01,-0.57,0.24,0.25,0.11,2020-04-25
"Tennessee",0.36,0.07,0.24,0.31,0.28,0.1,2020-04-25
"Texas",0.37,0.11,0.14,0.37,0.3,0.12,2020-04-25
"Utah",0.35,0.08,-0.81,0.33,0.28,0.09,2020-04-25
"Vermont",0.45,0.23,-1.03,0.5,0.39,0.1,2020-04-25
"Virginia",0.41,0.13,-0.06,0.44,0.32,0.12,2020-04-25
"Washington",0.45,0.15,-0.08,0.46,0.37,0.13,2020-04-25
"West Virginia",0.33,0.1,-0.29,0.18,0.28,0.09,2020-04-25
"Wisconsin",0.43,0.09,-0.78,0.29,0.27,0.11,2020-04-25
"Wyoming",0.27,0.01,-0.49,-0.01,0.24,0.08,2020-04-25
"Alabama",0.3,0.07,-0.15,0.29,0.31,0.08,2020-04-26
"Alaska",0.17,0.03,-1.01,0.43,0.25,0.05,2020-04-26
"Arizona",0.37,0.14,0.22,0.41,0.34,0.09,2020-04-26
"Arkansas",0.18,-0.04,-0.78,0.22,0.25,0.05,2020-04-26
"California",0.56,0.17,0.31,0.5,0.36,0.13,2020-04-26
"Colorado",0.39,0.16,-0.15,0.53,0.37,0.1,2020-04-26
"Connecticut",0.5,0.29,0.41,0.63,0.36,0.14,2020-04-26
"Delaware",0.48,0.24,0.53,0.6,0.39,0.13,2020-04-26
"Florida",0.47,0.23,0.52,0.63,0.4,0.12,2020-04-26
"Georgia",0.34,0.11,-0.04,0.53,0.36,0.1,2020-04-26
"Hawaii",0.53,0.3,0.55,0.74,0.44,0.14,2020-04-26
"Idaho",0.18,-0.03,-1.64,0.19,0.33,0.05,2020-04-26
"Illinois",0.39,0.11,-0.7,0.43,0.35,0.1,2020-04-26
"Indiana",0.33,0.09,-0.63,0.25,0.34,0.09,2020-04-26
"Iowa",0.26,-0.08,-1.95,0.22,0.27,0.06,2020-04-26
"Kansas",0.25,0.1,-1.02,0.16,0.3,0.07,2020-04-26
"Kentucky",0.38,0.11,0.19,0.37,0.35,0.1,2020-04-26
"Louisiana",0.33,0.05,0.01,0.44,0.32,0.09,2020-04-26
"Maine",0.35,0.11,-0.31,0.51,0.27,0.08,2020-04-26
"Maryland",0.49,0.24,0.41,0.57,0.42,0.15,2020-04-26
"Massachusetts",0.53,0.32,0.34,0.71,0.42,0.15,2020-04-26
"Michigan",0.42,0.19,-1.34,0.48,0.39,0.09,2020-04-26
"Minnesota",0.35,0.1,-1.21,0.52,0.33,0.08,2020-04-26
"Mississippi",0.22,0.04,-0.17,0.25,0.3,0.08,2020-04-26
"Missouri",0.25,0.02,-0.89,0.26,0.29,0.06,2020-04-26
"Montana",0.28,-0.01,-0.79,0.23,0.29,0.05,2020-04-26
"Nebraska",0.26,0.05,-0.98,0.14,0.25,0.07,2020-04-26
"Nevada",0.44,0.17,0.28,0.58,0.52,0.12,2020-04-26
"New Hampshire",0.41,0.25,0.15,0.58,0.35,0.11,2020-04-26
"New Jersey",0.67,0.35,0.59,0.73,0.44,0.16,2020-04-26
"New Mexico",0.34,0.1,0.03,0.32,0.32,0.09,2020-04-26
"New York",0.66,0.33,0.58,0.7,0.44,0.15,2020-04-26
"North Carolina",0.35,0.11,-0.1,0.5,0.35,0.09,2020-04-26
"North Dakota",0.33,0.08,-0.84,0.33,0.26,0.07,2020-04-26
"Ohio",0.4,0.17,0.13,0.39,0.35,0.1,2020-04-26
"Oklahoma",0.22,0,-0.63,0.14,0.3,0.06,2020-04-26
"Oregon",0.36,0.13,-0.28,0.36,0.35,0.09,2020-04-26
"Pennsylvania",0.51,0.26,0.49,0.56,0.38,0.13,2020-04-26
"Rhode Island",0.48,0.28,0.44,0.67,0.38,0.13,2020-04-26
"South Carolina",0.3,0.07,0.07,0.3,0.34,0.08,2020-04-26
"South Dakota",0.2,-0.09,-2.06,0.22,0.25,0.05,2020-04-26
"Tennessee",0.34,0.1,0.33,0.35,0.35,0.09,2020-04-26
"Texas",0.35,0.15,0.15,0.43,0.34,0.1,2020-04-26
"Utah",0.26,0.03,-1.02,0.36,0.38,0.06,2020-04-26
"Vermont",0.48,0.25,0.09,0.68,0.38,0.1,2020-04-26
"Virginia",0.41,0.15,0.08,0.52,0.37,0.11,2020-04-26
"Washington",0.36,0.15,-0.13,0.46,0.37,0.1,2020-04-26
"West Virginia",0.35,0.14,0.23,0.25,0.33,0.09,2020-04-26
"Wisconsin",0.33,0.09,-1.83,0.29,0.29,0.07,2020-04-26
"Wyoming",0.25,0.06,-0.41,0.15,0.28,0.06,2020-04-26
"Alabama",0.2,0.04,-0.2,0.21,0.37,0.14,2020-04-27
"Alaska",0.14,0.05,-0.6,0.39,0.36,0.13,2020-04-27
"Arizona",0.31,0.13,0.19,0.38,0.45,0.16,2020-04-27
"Arkansas",0.14,0,-0.11,0.17,0.34,0.12,2020-04-27
"California",0.51,0.15,0.23,0.51,0.49,0.2,2020-04-27
"Colorado",0.31,0.13,-0.51,0.49,0.46,0.17,2020-04-27
"Connecticut",0.4,0.2,0.18,0.54,0.49,0.22,2020-04-27
"Delaware",0.36,0.17,0.23,0.48,0.46,0.19,2020-04-27
"Florida",0.38,0.19,0.39,0.54,0.44,0.17,2020-04-27
"Georgia",0.25,0.08,-0.14,0.47,0.43,0.16,2020-04-27
"Hawaii",0.49,0.28,0.6,0.66,0.46,0.2,2020-04-27
"Idaho",0.21,0.02,-0.63,0.21,0.36,0.11,2020-04-27
"Illinois",0.37,0.13,0.05,0.51,0.49,0.2,2020-04-27
"Indiana",0.21,0.06,-0.71,0.19,0.43,0.16,2020-04-27
"Iowa",0.25,-0.03,-1.28,0.16,0.39,0.14,2020-04-27
"Kansas",0.25,0.07,-0.91,0.19,0.4,0.15,2020-04-27
"Kentucky",0.2,0.01,-0.55,0.27,0.42,0.15,2020-04-27
"Louisiana",0.26,0.07,0.03,0.37,0.38,0.15,2020-04-27
"Maine",0.4,0.18,0.28,0.51,0.44,0.18,2020-04-27
"Maryland",0.38,0.21,0.12,0.56,0.53,0.23,2020-04-27
"Massachusetts",0.5,0.31,0.48,0.74,0.58,0.25,2020-04-27
"Michigan",0.37,0.18,-0.64,0.46,0.56,0.21,2020-04-27
"Minnesota",0.29,0.08,-1.22,0.5,0.47,0.18,2020-04-27
"Mississippi",0.12,0.01,-0.06,0.2,0.34,0.12,2020-04-27
"Missouri",0.25,0.04,-0.33,0.29,0.42,0.16,2020-04-27
"Montana",0.24,-0.01,-0.28,0.26,0.33,0.11,2020-04-27
"Nebraska",0.2,0.02,-1.11,0.1,0.38,0.14,2020-04-27
"Nevada",0.38,0.13,0.31,0.52,0.5,0.18,2020-04-27
"New Hampshire",0.37,0.21,0.33,0.55,0.47,0.21,2020-04-27
"New Jersey",0.57,0.23,0.31,0.67,0.57,0.26,2020-04-27
"New Mexico",0.27,0.05,-0.02,0.27,0.44,0.16,2020-04-27
"New York",0.59,0.23,0.37,0.68,0.58,0.25,2020-04-27
"North Carolina",0.25,0.06,-0.28,0.42,0.41,0.15,2020-04-27
"North Dakota",0.26,0.09,-0.56,0.27,0.34,0.14,2020-04-27
"Ohio",0.25,0.06,-1.06,0.23,0.44,0.16,2020-04-27
"Oklahoma",0.17,0.01,-0.16,0.16,0.38,0.14,2020-04-27
"Oregon",0.32,0.11,-0.19,0.41,0.45,0.16,2020-04-27
"Pennsylvania",0.38,0.17,0.01,0.53,0.49,0.2,2020-04-27
"Rhode Island",0.41,0.24,0.33,0.69,0.49,0.21,2020-04-27
"South Carolina",0.2,0.03,0,0.24,0.37,0.13,2020-04-27
"South Dakota",0.19,-0.04,-1.27,0.16,0.34,0.12,2020-04-27
"Tennessee",0.18,0.04,-0.18,0.27,0.38,0.14,2020-04-27
"Texas",0.29,0.13,0.11,0.4,0.44,0.18,2020-04-27
"Utah",0.24,0.06,-0.56,0.4,0.45,0.16,2020-04-27
"Vermont",0.42,0.24,0.31,0.53,0.51,0.2,2020-04-27
"Virginia",0.33,0.14,0,0.51,0.46,0.19,2020-04-27
"Washington",0.34,0.13,-0.09,0.53,0.51,0.19,2020-04-27
"West Virginia",0.22,0.05,-0.08,0.19,0.39,0.14,2020-04-27
"Wisconsin",0.36,0.13,-0.4,0.34,0.42,0.18,2020-04-27
"Wyoming",0.19,0.02,-0.39,0.12,0.32,0.11,2020-04-27
"Alabama",0.21,0.02,-0.22,0.2,0.37,0.08,2020-04-28
"Alaska",0.15,0.04,-0.58,0.39,0.37,0.05,2020-04-28
"Arizona",0.32,0.11,0.2,0.34,0.46,0.09,2020-04-28
"Arkansas",0.15,-0.03,-0.36,0.15,0.35,0.06,2020-04-28
"California",0.51,0.14,0.19,0.49,0.5,0.13,2020-04-28
"Colorado",0.32,0.13,-0.24,0.48,0.5,0.11,2020-04-28
"Connecticut",0.33,0.14,-0.55,0.45,0.5,0.14,2020-04-28
"Delaware",0.31,0.14,-0.27,0.4,0.47,0.13,2020-04-28
"Florida",0.38,0.17,0.39,0.5,0.45,0.13,2020-04-28
"Georgia",0.24,0.06,-0.15,0.43,0.45,0.12,2020-04-28
"Hawaii",0.48,0.28,0.59,0.67,0.48,0.13,2020-04-28
"Idaho",0.19,-0.03,-1.29,0.15,0.41,0.04,2020-04-28
"Illinois",0.36,0.11,-0.1,0.49,0.5,0.14,2020-04-28
"Indiana",0.22,0.02,-1,0.16,0.44,0.1,2020-04-28
"Iowa",0.29,-0.02,-0.73,0.17,0.41,0.11,2020-04-28
"Kansas",0.26,0.06,-0.73,0.18,0.44,0.11,2020-04-28
"Kentucky",0.21,-0.01,-0.69,0.22,0.43,0.09,2020-04-28
"Louisiana",0.3,0.07,0.2,0.38,0.41,0.1,2020-04-28
"Maine",0.33,0.1,-0.19,0.41,0.43,0.11,2020-04-28
"Maryland",0.36,0.18,-0.04,0.54,0.54,0.18,2020-04-28
"Massachusetts",0.43,0.21,-0.09,0.68,0.58,0.18,2020-04-28
"Michigan",0.35,0.13,-1.03,0.41,0.57,0.15,2020-04-28
"Minnesota",0.37,0.14,0.01,0.56,0.49,0.15,2020-04-28
"Mississippi",0.14,-0.01,-0.09,0.16,0.35,0.07,2020-04-28
"Missouri",0.26,0.05,-0.48,0.26,0.44,0.1,2020-04-28
"Montana",0.23,-0.07,-0.9,0.18,0.35,0.03,2020-04-28
"Nebraska",0.24,0.05,-0.66,0.1,0.4,0.1,2020-04-28
"Nevada",0.35,0.08,0.3,0.48,0.52,0.11,2020-04-28
"New Hampshire",0.3,0.1,-0.4,0.43,0.47,0.14,2020-04-28
"New Jersey",0.51,0.15,-0.25,0.61,0.58,0.19,2020-04-28
"New Mexico",0.27,0.03,-0.04,0.23,0.45,0.1,2020-04-28
"New York",0.54,0.15,-0.22,0.64,0.57,0.18,2020-04-28
"North Carolina",0.24,0.03,-0.38,0.38,0.42,0.1,2020-04-28
"North Dakota",0.29,0.09,-0.05,0.23,0.35,0.11,2020-04-28
"Ohio",0.26,0.06,-1,0.21,0.46,0.11,2020-04-28
"Oklahoma",0.2,0,-0.25,0.15,0.39,0.09,2020-04-28
"Oregon",0.31,0.06,-0.56,0.37,0.47,0.08,2020-04-28
"Pennsylvania",0.35,0.13,-0.43,0.48,0.5,0.14,2020-04-28
"Rhode Island",0.32,0.14,-0.35,0.61,0.49,0.15,2020-04-28
"South Carolina",0.19,-0.01,0,0.18,0.39,0.09,2020-04-28
"South Dakota",0.24,-0.04,-0.37,0.11,0.36,0.09,2020-04-28
"Tennessee",0.18,0.01,-0.28,0.23,0.39,0.08,2020-04-28
"Texas",0.3,0.12,0.14,0.38,0.46,0.13,2020-04-28
"Utah",0.24,0.04,-0.89,0.39,0.47,0.08,2020-04-28
"Vermont",0.37,0.17,-0.6,0.44,0.51,0.13,2020-04-28
"Virginia",0.32,0.11,-0.23,0.46,0.48,0.14,2020-04-28
"Washington",0.33,0.1,-0.28,0.51,0.53,0.12,2020-04-28
"West Virginia",0.2,0.03,-0.05,0.17,0.4,0.08,2020-04-28
"Wisconsin",0.37,0.11,-0.31,0.31,0.43,0.13,2020-04-28
"Wyoming",0.21,-0.01,-0.23,0.07,0.33,0.05,2020-04-28
"Alabama",0.22,0.04,0.11,0.24,0.39,0.16,2020-04-29
"Alaska",0.12,-0.01,-0.47,0.37,0.37,0.14,2020-04-29
"Arizona",0.31,0.1,0.23,0.35,0.46,0.16,2020-04-29
"Arkansas",0.09,-0.08,-0.51,0.15,0.34,0.11,2020-04-29
"California",0.49,0.15,0.27,0.5,0.5,0.21,2020-04-29
"Colorado",0.31,0.12,-0.44,0.47,0.5,0.18,2020-04-29
"Connecticut",0.37,0.17,-0.19,0.48,0.51,0.21,2020-04-29
"Delaware",0.32,0.15,-0.14,0.42,0.48,0.18,2020-04-29
"Florida",0.38,0.18,0.36,0.51,0.45,0.18,2020-04-29
"Georgia",0.27,0.09,0.19,0.45,0.45,0.18,2020-04-29
"Hawaii",0.49,0.29,0.58,0.67,0.47,0.22,2020-04-29
"Idaho",0.2,-0.02,-1.07,0.16,0.41,0.13,2020-04-29
"Illinois",0.41,0.15,0.48,0.54,0.51,0.22,2020-04-29
"Indiana",0.27,0.07,-0.05,0.22,0.44,0.19,2020-04-29
"Iowa",0.29,-0.05,-0.4,0.14,0.4,0.16,2020-04-29
"Kansas",0.24,0,-0.74,0.14,0.42,0.15,2020-04-29
"Kentucky",0.24,0.01,-0.01,0.27,0.44,0.17,2020-04-29
"Louisiana",0.26,0.04,0.22,0.37,0.43,0.17,2020-04-29
"Maine",0.27,0.05,-0.72,0.38,0.43,0.15,2020-04-29
"Maryland",0.33,0.15,-0.45,0.51,0.54,0.22,2020-04-29
"Massachusetts",0.41,0.2,-0.3,0.67,0.58,0.23,2020-04-29
"Michigan",0.4,0.16,0.04,0.48,0.58,0.23,2020-04-29
"Minnesota",0.31,0.06,-0.74,0.49,0.48,0.19,2020-04-29
"Mississippi",0.11,-0.02,0.07,0.18,0.37,0.14,2020-04-29
"Missouri",0.21,0.02,0.09,0.22,0.43,0.14,2020-04-29
"Montana",0.22,-0.07,-1.01,0.19,0.35,0.1,2020-04-29
"Nebraska",0.23,0,-0.53,0.07,0.4,0.16,2020-04-29
"Nevada",0.36,0.07,0.34,0.46,0.52,0.19,2020-04-29
"New Hampshire",0.26,0.09,-0.75,0.37,0.47,0.19,2020-04-29
"New Jersey",0.54,0.2,0.21,0.64,0.58,0.26,2020-04-29
"New Mexico",0.26,0.02,-0.03,0.23,0.44,0.16,2020-04-29
"New York",0.56,0.19,0.27,0.67,0.58,0.25,2020-04-29
"North Carolina",0.25,0.04,-0.12,0.4,0.43,0.16,2020-04-29
"North Dakota",0.26,0.05,-0.74,0.17,0.35,0.14,2020-04-29
"Ohio",0.28,0.08,-0.22,0.26,0.46,0.18,2020-04-29
"Oklahoma",0.09,-0.09,-0.54,0.07,0.37,0.12,2020-04-29
"Oregon",0.31,0.06,-0.32,0.39,0.47,0.16,2020-04-29
"Pennsylvania",0.35,0.12,-0.2,0.49,0.5,0.19,2020-04-29
"Rhode Island",0.31,0.15,-0.55,0.59,0.5,0.19,2020-04-29
"South Carolina",0.21,0.02,0.17,0.19,0.4,0.14,2020-04-29
"South Dakota",0.2,-0.06,-0.96,0.08,0.36,0.14,2020-04-29
"Tennessee",0.2,0.02,0.1,0.26,0.4,0.15,2020-04-29
"Texas",0.27,0.07,0.03,0.37,0.45,0.19,2020-04-29
"Utah",0.23,0.02,-0.87,0.36,0.47,0.16,2020-04-29
"Vermont",0.36,0.17,-0.55,0.42,0.51,0.19,2020-04-29
"Virginia",0.29,0.08,-0.4,0.43,0.49,0.18,2020-04-29
"Washington",0.33,0.08,-0.31,0.5,0.52,0.19,2020-04-29
"West Virginia",0.19,0.04,-0.15,0.16,0.4,0.13,2020-04-29
"Wisconsin",0.39,0.13,-0.01,0.34,0.44,0.2,2020-04-29
"Wyoming",0.18,-0.03,-0.76,0.03,0.34,0.11,2020-04-29
"Alabama",0.18,-0.03,-0.15,0.18,0.37,0.14,2020-04-30
"Alaska",0.16,0,-0.44,0.39,0.37,0.14,2020-04-30
"Arizona",0.3,0.08,0.19,0.36,0.46,0.16,2020-04-30
"Arkansas",0.08,-0.11,-0.8,0.14,0.34,0.1,2020-04-30
"California",0.47,0.12,0.24,0.5,0.5,0.21,2020-04-30
"Colorado",0.32,0.1,-0.4,0.48,0.51,0.19,2020-04-30
"Connecticut",0.42,0.18,0.24,0.55,0.51,0.23,2020-04-30
"Delaware",0.38,0.2,0.32,0.48,0.48,0.21,2020-04-30
"Florida",0.4,0.19,0.47,0.53,0.46,0.19,2020-04-30
"Georgia",0.23,0.04,0.15,0.44,0.45,0.18,2020-04-30
"Hawaii",0.48,0.25,0.57,0.65,0.46,0.21,2020-04-30
"Idaho",0.22,0.02,-0.56,0.19,0.41,0.14,2020-04-30
"Illinois",0.35,0.03,0.04,0.49,0.5,0.21,2020-04-30
"Indiana",0.27,0.03,-0.04,0.22,0.44,0.19,2020-04-30
"Iowa",0.25,-0.05,-1.54,0.12,0.4,0.15,2020-04-30
"Kansas",0.24,0.04,-1.36,0.13,0.43,0.16,2020-04-30
"Kentucky",0.24,-0.01,0.01,0.28,0.44,0.17,2020-04-30
"Louisiana",0.22,-0.03,0.02,0.34,0.39,0.15,2020-04-30
"Maine",0.33,0.07,-0.1,0.43,0.42,0.17,2020-04-30
"Maryland",0.44,0.27,0.44,0.62,0.57,0.27,2020-04-30
"Massachusetts",0.47,0.2,0.23,0.7,0.58,0.26,2020-04-30
"Michigan",0.39,0.13,-0.06,0.48,0.57,0.23,2020-04-30
"Minnesota",0.3,0.04,-1.27,0.47,0.48,0.18,2020-04-30
"Mississippi",0.1,-0.06,-0.15,0.14,0.35,0.12,2020-04-30
"Missouri",0.21,-0.03,-0.79,0.22,0.43,0.15,2020-04-30
"Montana",0.23,-0.05,-0.43,0.21,0.35,0.12,2020-04-30
"Nebraska",0.22,0,-1.05,0.06,0.4,0.15,2020-04-30
"Nevada",0.36,0.08,0.36,0.5,0.52,0.19,2020-04-30
"New Hampshire",0.35,0.13,0.1,0.42,0.46,0.21,2020-04-30
"New Jersey",0.56,0.23,0.38,0.67,0.59,0.28,2020-04-30
"New Mexico",0.25,0,-0.09,0.22,0.45,0.17,2020-04-30
"New York",0.58,0.21,0.45,0.69,0.58,0.26,2020-04-30
"North Carolina",0.29,0.07,0.17,0.45,0.44,0.18,2020-04-30
"North Dakota",0.24,0.02,-0.72,0.19,0.34,0.14,2020-04-30
"Ohio",0.29,0.05,-0.1,0.28,0.46,0.19,2020-04-30
"Oklahoma",0.1,-0.1,-0.68,0.09,0.38,0.12,2020-04-30
"Oregon",0.31,0.04,-0.26,0.39,0.47,0.16,2020-04-30
"Pennsylvania",0.42,0.19,0.29,0.52,0.51,0.22,2020-04-30
"Rhode Island",0.39,0.15,0.17,0.62,0.5,0.22,2020-04-30
"South Carolina",0.21,0.01,0.24,0.23,0.39,0.16,2020-04-30
"South Dakota",0.17,-0.08,-1.51,0.04,0.36,0.13,2020-04-30
"Tennessee",0.18,-0.02,0,0.25,0.39,0.14,2020-04-30
"Texas",0.25,0.06,-0.13,0.35,0.45,0.18,2020-04-30
"Utah",0.24,0.05,-0.7,0.38,0.47,0.17,2020-04-30
"Vermont",0.43,0.21,0.19,0.54,0.51,0.21,2020-04-30
"Virginia",0.38,0.18,0.3,0.52,0.5,0.22,2020-04-30
"Washington",0.33,0.07,-0.17,0.52,0.52,0.2,2020-04-30
"West Virginia",0.22,0.04,0.14,0.17,0.4,0.15,2020-04-30
"Wisconsin",0.32,0.05,-0.94,0.25,0.42,0.18,2020-04-30
"Wyoming",0.2,-0.01,-0.51,0.01,0.35,0.12,2020-04-30
"Alabama",0.16,-0.06,-0.39,0.17,0.36,0.13,2020-05-01
"Alaska",0.16,-0.05,-0.65,0.35,0.34,0.13,2020-05-01
"Arizona",0.31,0.07,0.17,0.35,0.44,0.17,2020-05-01
"Arkansas",0.08,-0.13,-0.95,0.13,0.33,0.1,2020-05-01
"California",0.47,0.09,0.23,0.48,0.48,0.21,2020-05-01
"Colorado",0.31,0.08,-0.37,0.45,0.48,0.18,2020-05-01
"Connecticut",0.37,0.14,-0.11,0.51,0.48,0.23,2020-05-01
"Delaware",0.33,0.14,0.05,0.42,0.46,0.2,2020-05-01
"Florida",0.36,0.13,0.27,0.51,0.43,0.18,2020-05-01
"Georgia",0.21,0.02,-0.45,0.41,0.43,0.15,2020-05-01
"Hawaii",0.47,0.24,0.58,0.65,0.44,0.22,2020-05-01
"Idaho",0.18,-0.02,-1.08,0.15,0.38,0.11,2020-05-01
"Illinois",0.34,0.05,-0.33,0.42,0.48,0.19,2020-05-01
"Indiana",0.23,0.01,-1.06,0.16,0.43,0.16,2020-05-01
"Iowa",0.21,-0.15,-1.5,0.09,0.38,0.12,2020-05-01
"Kansas",0.2,0.02,-1.63,0.09,0.39,0.12,2020-05-01
"Kentucky",0.2,-0.07,-0.88,0.23,0.42,0.15,2020-05-01
"Louisiana",0.24,-0.03,-0.01,0.35,0.39,0.15,2020-05-01
"Maine",0.38,0.15,0.17,0.5,0.43,0.2,2020-05-01
"Maryland",0.34,0.14,-0.14,0.51,0.52,0.24,2020-05-01
"Massachusetts",0.45,0.18,0.13,0.68,0.56,0.26,2020-05-01
"Michigan",0.37,0.12,-1.05,0.38,0.55,0.22,2020-05-01
"Minnesota",0.32,0.01,-0.79,0.46,0.47,0.19,2020-05-01
"Mississippi",0.12,-0.05,-0.2,0.16,0.35,0.12,2020-05-01
"Missouri",0.18,-0.01,-1.08,0.17,0.35,0.13,2020-05-01
"Montana",0.23,-0.13,-0.72,0.16,0.33,0.11,2020-05-01
"Nebraska",0.2,-0.06,-1.11,0.02,0.39,0.14,2020-05-01
"Nevada",0.37,0.08,0.36,0.5,0.51,0.2,2020-05-01
"New Hampshire",0.35,0.12,-0.03,0.49,0.46,0.23,2020-05-01
"New Jersey",0.53,0.17,0.15,0.64,0.56,0.27,2020-05-01
"New Mexico",0.27,-0.05,-0.03,0.22,0.41,0.15,2020-05-01
"New York",0.55,0.15,0.28,0.64,0.56,0.26,2020-05-01
"North Carolina",0.23,0,-0.31,0.39,0.41,0.15,2020-05-01
"North Dakota",0.22,0.03,-0.42,0.18,0.31,0.15,2020-05-01
"Ohio",0.28,0.03,-0.95,0.21,0.44,0.17,2020-05-01
"Oklahoma",0.1,-0.09,-0.61,0.07,0.36,0.12,2020-05-01
"Oregon",0.32,0.04,-0.15,0.37,0.44,0.16,2020-05-01
"Pennsylvania",0.37,0.11,-0.15,0.47,0.48,0.21,2020-05-01
"Rhode Island",0.35,0.1,-0.23,0.58,0.48,0.23,2020-05-01
"South Carolina",0.19,-0.04,-0.07,0.19,0.38,0.13,2020-05-01
"South Dakota",0.17,-0.13,-1.53,0.05,0.34,0.13,2020-05-01
"Tennessee",0.17,-0.03,-0.33,0.22,0.38,0.13,2020-05-01
"Texas",0.26,0.04,0.01,0.35,0.43,0.17,2020-05-01
"Utah",0.26,0.07,-0.64,0.37,0.43,0.15,2020-05-01
"Vermont",0.41,0.2,0,0.51,0.5,0.21,2020-05-01
"Virginia",0.3,0.08,-0.13,0.45,0.47,0.2,2020-05-01
"Washington",0.33,0.06,-0.4,0.48,0.5,0.19,2020-05-01
"West Virginia",0.24,0.03,0.08,0.18,0.39,0.15,2020-05-01
"Wisconsin",0.34,0.04,-1.06,0.2,0.42,0.18,2020-05-01
"Wyoming",0.2,-0.03,-0.5,-0.05,0.31,0.12,2020-05-01
"Alabama",0.21,-0.08,-0.61,0.11,0.2,0.06,2020-05-02
"Alaska",0.15,-0.1,-1.14,0.27,0.21,0.05,2020-05-02
"Arizona",0.36,0.08,0.29,0.35,0.3,0.11,2020-05-02
"Arkansas",0.15,-0.12,-0.81,0.1,0.17,0.04,2020-05-02
"California",0.5,0.08,0.3,0.43,0.32,0.14,2020-05-02
"Colorado",0.38,0.1,0.1,0.46,0.32,0.12,2020-05-02
"Connecticut",0.32,0.11,-1.8,0.39,0.3,0.1,2020-05-02
"Delaware",0.32,0.11,0.31,0.26,0.28,0.1,2020-05-02
"Florida",0.4,0.14,0.31,0.53,0.32,0.11,2020-05-02
"Georgia",0.23,0.01,-0.46,0.36,0.25,0.08,2020-05-02
"Hawaii",0.5,0.26,0.51,0.69,0.41,0.15,2020-05-02
"Idaho",0.23,-0.02,-1.07,0.08,0.23,0.05,2020-05-02
"Illinois",0.35,0.02,-0.85,0.28,0.28,0.09,2020-05-02
"Indiana",0.24,-0.05,-2.04,0.03,0.28,0.06,2020-05-02
"Iowa",0.28,-0.16,-1.52,0.11,0.21,0.07,2020-05-02
"Kansas",0.3,0.01,-1.76,0.07,0.23,0.07,2020-05-02
"Kentucky",0.24,-0.11,-1.74,0.12,0.26,0.06,2020-05-02
"Louisiana",0.3,-0.01,0.12,0.34,0.26,0.09,2020-05-02
"Maine",0.31,0.07,-0.73,0.37,0.25,0.08,2020-05-02
"Maryland",0.34,0.09,-1.15,0.33,0.32,0.11,2020-05-02
"Massachusetts",0.41,0.15,-1,0.52,0.37,0.12,2020-05-02
"Michigan",0.38,0.1,-1.6,0.31,0.35,0.1,2020-05-02
"Minnesota",0.35,-0.02,-1.12,0.39,0.29,0.09,2020-05-02
"Mississippi",0.16,-0.08,-0.28,0.15,0.22,0.06,2020-05-02
"Missouri",0.28,-0.06,-1.23,0.14,0.24,0.06,2020-05-02
"Montana",0.23,-0.15,-0.93,0.13,0.25,0.04,2020-05-02
"Nebraska",0.29,-0.01,-0.75,0.05,0.23,0.09,2020-05-02
"Nevada",0.41,0.08,0.44,0.47,0.48,0.13,2020-05-02
"New Hampshire",0.32,0.11,-0.8,0.33,0.3,0.09,2020-05-02
"New Jersey",0.5,0.13,-1.22,0.52,0.36,0.13,2020-05-02
"New Mexico",0.35,0.03,0.01,0.24,0.3,0.1,2020-05-02
"New York",0.51,0.1,-0.63,0.54,0.38,0.13,2020-05-02
"North Carolina",0.27,0.01,-0.57,0.35,0.26,0.08,2020-05-02
"North Dakota",0.27,0,-0.85,0.22,0.17,0.07,2020-05-02
"Ohio",0.28,-0.01,-2.22,0.09,0.28,0.07,2020-05-02
"Oklahoma",0.16,-0.13,-0.73,0.01,0.2,0.05,2020-05-02
"Oregon",0.41,0.1,0.17,0.36,0.32,0.11,2020-05-02
"Pennsylvania",0.37,0.08,-1.17,0.35,0.31,0.1,2020-05-02
"Rhode Island",0.33,0.08,-1.4,0.41,0.32,0.11,2020-05-02
"South Carolina",0.23,-0.04,-0.35,0.19,0.25,0.07,2020-05-02
"South Dakota",0.24,-0.11,-1.15,0.07,0.21,0.07,2020-05-02
"Tennessee",0.2,-0.07,-0.8,0.13,0.22,0.05,2020-05-02
"Texas",0.3,0.05,0.03,0.32,0.26,0.1,2020-05-02
"Utah",0.3,0.08,-0.85,0.3,0.25,0.07,2020-05-02
"Vermont",0.4,0.18,-1,0.49,0.36,0.09,2020-05-02
"Virginia",0.33,0.03,-0.68,0.32,0.29,0.09,2020-05-02
"Washington",0.43,0.12,0.2,0.46,0.35,0.13,2020-05-02
"West Virginia",0.22,-0.07,-0.81,0.05,0.24,0.05,2020-05-02
