"","school","cumulative_students","date","start","number_students","type","loc"
"3635","NORMANDY VILLAGE ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",526,"Public","FL"
"3636","NORTH ANDREWS GARDENS ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",866,"Public","FL"
"3637","NORTH BAY HAVEN CAREER ACADEMY",6,"2020-10-24","2020-09-06",847,"Public","FL"
"3638","NORTH BAY HAVEN CAREER ACADEMY",9,"2020-11-21","2020-09-06",847,"Public","FL"
"3639","NORTH BAY HAVEN CHARTER ACADEMY ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",696,"Public","FL"
"3640","NORTH BAY HAVEN CHARTER ACADEMY ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",696,"Public","FL"
"3641","NORTH BAY HAVEN CHARTER ACADEMY MIDDLE SCHOOL",3,"2020-10-24","2020-09-06",524,"Public","FL"
"3642","NORTH BAY HAVEN CHARTER ACADEMY MIDDLE SCHOOL",3,"2020-11-21","2020-09-06",524,"Public","FL"
"3643","NORTH BEACH ELEMENTARY SCHOOL",5,"2020-11-21","2020-09-06",1072,"Public","FL"
"3644","NORTH BROWARD ACADEMY OF EXCELLENCE",1,"2020-11-21","2020-09-06",684,"Public","FL"
"3645","NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE",0,"2020-11-21","2020-09-06",352,"Public","FL"
"3646","NORTH BROWARD CHRISTIAN SCHOOL",1,"2020-11-21","2020-09-06",55,"Private","FL"
"3647","NORTH COUNTY CHARTER SCHOOL",0,"2020-10-24","2020-09-06",344,"Public","FL"
"3648","NORTH COUNTY CHARTER SCHOOL",0,"2020-11-21","2020-09-06",344,"Public","FL"
"3649","NORTH COUNTY K-8 CENTER",0,"2020-11-21","2020-09-06",400,"Public","FL"
"3650","NORTH DADE MIDDLE SCHOOL",1,"2020-10-24","2020-09-06",489,"Public","FL"
"3651","NORTH DADE MIDDLE SCHOOL",1,"2020-11-21","2020-09-06",489,"Public","FL"
"3652","NORTH ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",623,"Public","FL"
"3653","NORTH FLORIDA CHRISTIAN SCHOOL",1,"2020-10-24","2020-09-06",450,"Private","FL"
"3654","NORTH FLORIDA CHRISTIAN SCHOOL",1,"2020-11-21","2020-09-06",450,"Private","FL"
"3655","NORTH FORT MYERS ACADEMY FOR THE ARTS",4,"2020-10-24","2020-09-06",1119,"Public","FL"
"3656","NORTH FORT MYERS ACADEMY FOR THE ARTS",7,"2020-11-21","2020-09-06",1119,"Public","FL"
"3657","NORTH FORT MYERS HIGH SCHOOL",1,"2020-10-24","2020-09-06",1878,"Public","FL"
"3658","NORTH FORT MYERS HIGH SCHOOL",12,"2020-11-21","2020-09-06",1878,"Public","FL"
"3659","NORTH GLADE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",229,"Public","FL"
"3660","NORTH GRADE ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",708,"Public","FL"
"3661","NORTH HIALEAH ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",517,"Public","FL"
"3662","NORTH KISSIMMEE CHRISTIAN SCHOOL",2,"2020-10-24","2020-09-06",177,"Private","FL"
"3663","NORTH KISSIMMEE CHRISTIAN SCHOOL",2,"2020-11-21","2020-09-06",177,"Private","FL"
"3664","NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE",0,"2020-10-24","2020-09-06",720,"Public","FL"
"3665","NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE",0,"2020-11-21","2020-09-06",720,"Public","FL"
"3666","NORTH LAUDERDALE PK-8",0,"2020-10-24","2020-09-06",785,"Public","FL"
"3667","NORTH LAUDERDALE PK-8",0,"2020-11-21","2020-09-06",785,"Public","FL"
"3668","NORTH MARION HIGH SCHOOL",7,"2020-10-24","2020-09-06",1313,"Public","FL"
"3669","NORTH MARION HIGH SCHOOL",14,"2020-11-21","2020-09-06",1313,"Public","FL"
"3670","NORTH MARION MIDDLE SCHOOL",1,"2020-10-24","2020-09-06",811,"Public","FL"
"3671","NORTH MARION MIDDLE SCHOOL",1,"2020-11-21","2020-09-06",811,"Public","FL"
"3672","NORTH MIAMI BEACH SENIOR HIGH",0,"2020-10-24","2020-09-06",1441,"Public","FL"
"3673","NORTH MIAMI BEACH SENIOR HIGH",0,"2020-11-21","2020-09-06",1441,"Public","FL"
"3674","NORTH MIAMI MIDDLE SCHOOL",1,"2020-10-24","2020-09-06",910,"Public","FL"
"3675","NORTH MIAMI MIDDLE SCHOOL",1,"2020-11-21","2020-09-06",910,"Public","FL"
"3676","NORTH MIAMI SENIOR HIGH SCHOOL",3,"2020-10-24","2020-09-06",2342,"Public","FL"
"3677","NORTH MIAMI SENIOR HIGH SCHOOL",10,"2020-11-21","2020-09-06",2342,"Public","FL"
"3678","NORTH NAPLES MIDDLE SCHOOL",2,"2020-10-24","2020-09-06",902,"Public","FL"
"3679","NORTH NAPLES MIDDLE SCHOOL",5,"2020-11-21","2020-09-06",902,"Public","FL"
"3680","NORTH NICHOLAS HIGH SCHOOL",1,"2020-10-24","2020-09-06",240,"Public","FL"
"3681","NORTH NICHOLAS HIGH SCHOOL",1,"2020-11-21","2020-09-06",240,"Public","FL"
"3682","NORTH PARK HIGH SCHOOL",0,"2020-11-21","2020-09-06",400,"Public","FL"
"3683","NORTH PORT HIGH SCHOOL",8,"2020-10-24","2020-09-06",2347,"Public","FL"
"3684","NORTH PORT HIGH SCHOOL",16,"2020-11-21","2020-09-06",2347,"Public","FL"
"3685","NORTH SHORE ELEMENTARY",0,"2020-11-21","2020-09-06",656,"Public","FL"
"3686","NORTH SHORE ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",359,"Public","FL"
"3687","NORTH SHORE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",359,"Public","FL"
"3688","NORTH SIDE ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",369,"Public","FL"
"3689","NORTH SIDE ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",369,"Public","FL"
"3690","NORTH TWIN LAKES ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",501,"Public","FL"
"3691","NORTH WAUCHULA ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",538,"Public","FL"
"3692","NORTH WAUCHULA ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",538,"Public","FL"
"3693","NORTHBAY CHRISTIAN ACADEMY",0,"2020-10-24","2020-09-06",119,"Private","FL"
"3694","NORTHBAY CHRISTIAN ACADEMY",3,"2020-11-21","2020-09-06",119,"Private","FL"
"3695","NORTHBORO ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",769,"Public","FL"
"3696","NORTHEAST HIGH SCHOOL",0,"2020-10-24","2020-09-06",1672,"Public","FL"
"3697","NORTHEAST HIGH SCHOOL",0,"2020-10-24","2020-09-06",1653,"Public","FL"
"3698","NORTHEAST HIGH SCHOOL",4,"2020-10-24","2020-09-06",1672,"Public","FL"
"3699","NORTHEAST HIGH SCHOOL",4,"2020-10-24","2020-09-06",1653,"Public","FL"
"3700","NORTHEAST HIGH SCHOOL",2,"2020-11-21","2020-09-06",1672,"Public","FL"
"3701","NORTHEAST HIGH SCHOOL",2,"2020-11-21","2020-09-06",1653,"Public","FL"
"3702","NORTHEAST HIGH SCHOOL",10,"2020-11-21","2020-09-06",1672,"Public","FL"
"3703","NORTHEAST HIGH SCHOOL",10,"2020-11-21","2020-09-06",1653,"Public","FL"
"3704","NORTHLAKE PARK COMMUNITY ELEMENTARY",1,"2020-10-24","2020-09-06",919,"Public","FL"
"3705","NORTHLAKE PARK COMMUNITY ELEMENTARY",2,"2020-11-21","2020-09-06",919,"Public","FL"
"3706","NORTHMORE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",570,"Public","FL"
"3707","NORTHPORT K-8 SCHOOL",1,"2020-10-24","2020-09-06",1171,"Public","FL"
"3708","NORTHPORT K-8 SCHOOL",1,"2020-11-21","2020-09-06",1171,"Public","FL"
"3709","NORTHSIDE CHRISTIAN SCHOOL",13,"2020-10-24","2020-09-06",657,"Private","FL"
"3710","NORTHSIDE CHRISTIAN SCHOOL",14,"2020-11-21","2020-09-06",657,"Private","FL"
"3711","NORTHSIDE ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",601,"Public","FL"
"3712","NORTHSIDE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",601,"Public","FL"
"3713","NORTHWEST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",538,"Public","FL"
"3714","NORTHWEST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",612,"Public","FL"
"3715","NORTHWEST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",657,"Public","FL"
"3716","NORTHWEST ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",538,"Public","FL"
"3717","NORTHWEST ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",612,"Public","FL"
"3718","NORTHWEST ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",657,"Public","FL"
"3719","NORTHWEST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",538,"Public","FL"
"3720","NORTHWEST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",612,"Public","FL"
"3721","NORTHWEST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",657,"Public","FL"
"3722","NORTHWEST ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",538,"Public","FL"
"3723","NORTHWEST ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",612,"Public","FL"
"3724","NORTHWEST ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",657,"Public","FL"
"3725","NORTHWEST ELEMENTARY SCHOOL",5,"2020-11-21","2020-09-06",538,"Public","FL"
"3726","NORTHWEST ELEMENTARY SCHOOL",5,"2020-11-21","2020-09-06",612,"Public","FL"
"3727","NORTHWEST ELEMENTARY SCHOOL",5,"2020-11-21","2020-09-06",657,"Public","FL"
"3728","NORTHWEST ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",538,"Public","FL"
"3729","NORTHWEST ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",612,"Public","FL"
"3730","NORTHWEST ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",657,"Public","FL"
"3731","NORTHWOOD ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",875,"Public","FL"
"3732","NORTHWOOD ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",875,"Public","FL"
"3733","NOVA DWIGHT D. EISENHOWER ELEM",0,"2020-10-24","2020-09-06",769,"Public","FL"
"3734","NOVA DWIGHT D. EISENHOWER ELEM",2,"2020-11-21","2020-09-06",769,"Public","FL"
"3735","NOVA HIGH SCHOOL",0,"2020-10-24","2020-09-06",2222,"Public","FL"
"3736","NOVA HIGH SCHOOL",2,"2020-11-21","2020-09-06",2222,"Public","FL"
"3737","NOVA MIDDLE SCHOOL",0,"2020-11-21","2020-09-06",1292,"Public","FL"
"3738","O. J. SEMMES ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",445,"Public","FL"
"3739","OAK CREEK CHARTER SCHOOL OF BONITA SPRINGS",1,"2020-10-24","2020-09-06",488,"Public","FL"
"3740","OAK CREEK CHARTER SCHOOL OF BONITA SPRINGS",2,"2020-11-21","2020-09-06",488,"Public","FL"
"3741","OAK GROVE ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",809,"Public","FL"
"3742","OAK GROVE ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",595,"Public","FL"
"3743","OAK GROVE ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",809,"Public","FL"
"3744","OAK GROVE ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",595,"Public","FL"
"3745","OAK GROVE ELEMENTARY SCHOOL",8,"2020-11-21","2020-09-06",809,"Public","FL"
"3746","OAK GROVE ELEMENTARY SCHOOL",8,"2020-11-21","2020-09-06",595,"Public","FL"
"3747","OAK GROVE MIDDLE SCHOOL",6,"2020-10-24","2020-09-06",1142,"Public","FL"
"3748","OAK GROVE MIDDLE SCHOOL",9,"2020-11-21","2020-09-06",1142,"Public","FL"
"3749","OAK HAMMOCK K-8 SCHOOL",0,"2020-11-21","2020-09-06",1461,"Public","FL"
"3750","OAK HAMMOCK MIDDLE SCHOOL",4,"2020-10-24","2020-09-06",1505,"Public","FL"
"3751","OAK HAMMOCK MIDDLE SCHOOL",6,"2020-11-21","2020-09-06",1505,"Public","FL"
"3752","OAK HILL ACADEMY",2,"2020-11-21","2020-09-06",156,"Public","FL"
"3753","OAK HILL ELEMENTARY",3,"2020-10-24","2020-09-06",515,"Public","FL"
"3754","OAK HILL ELEMENTARY",3,"2020-11-21","2020-09-06",515,"Public","FL"
"3755","OAK PARK ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",723,"Public","FL"
"3756","OAK PARK ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",572,"Public","FL"
"3757","OAK PARK ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",723,"Public","FL"
"3758","OAK PARK ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",572,"Public","FL"
"3759","OAK PARK ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",723,"Public","FL"
"3760","OAK PARK ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",572,"Public","FL"
"3761","OAK PARK MIDDLE SCHOOL",1,"2020-10-24","2020-09-06",525,"Public","FL"
"3762","OAK PARK MIDDLE SCHOOL",1,"2020-11-21","2020-09-06",525,"Public","FL"
"3763","OAK PARK SCHOOL",4,"2020-10-24","2020-09-06",325,"Public","FL"
"3764","OAK PARK SCHOOL",4,"2020-11-21","2020-09-06",325,"Public","FL"
"3765","OAK RIDGE ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",516,"Public","FL"
"3766","OAK RIDGE ELEMENTARY SCHOOL",4,"2020-11-21","2020-09-06",516,"Public","FL"
"3767","OAK RIDGE HIGH",1,"2020-10-24","2020-09-06",2610,"Public","FL"
"3768","OAK RIDGE HIGH",5,"2020-11-21","2020-09-06",2610,"Public","FL"
"3769","OAK VIEW MIDDLE SCHOOL",4,"2020-10-24","2020-09-06",899,"Public","FL"
"3770","OAK VIEW MIDDLE SCHOOL",8,"2020-11-21","2020-09-06",899,"Public","FL"
"3771","OAKCREST ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",592,"Public","FL"
"3772","OAKCREST ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",533,"Public","FL"
"3773","OAKCREST ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",592,"Public","FL"
"3774","OAKCREST ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",533,"Public","FL"
"3775","OAKHURST ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",703,"Public","FL"
"3776","OAKHURST ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",703,"Public","FL"
"3777","OAKLAND PARK ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",603,"Public","FL"
"3778","OAKLEAF HIGH SCHOOL",4,"2020-10-24","2020-09-06",2552,"Public","FL"
"3779","OAKLEAF HIGH SCHOOL",18,"2020-11-21","2020-09-06",2552,"Public","FL"
"3780","OAKLEAF JUNIOR HIGH",3,"2020-10-24","2020-09-06",1113,"Public","FL"
"3781","OAKLEAF JUNIOR HIGH",5,"2020-11-21","2020-09-06",1113,"Public","FL"
"3782","OAKLEAF VILLAGE ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",1047,"Public","FL"
"3783","OAKLEAF VILLAGE ELEMENTARY SCHOOL",5,"2020-11-21","2020-09-06",1047,"Public","FL"
"3784","OAKRIDGE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",533,"Public","FL"
"3785","OAKRIDGE MIDDLE SCHOOL",3,"2020-10-24","2020-09-06",1201,"Public","FL"
"3786","OAKRIDGE MIDDLE SCHOOL",3,"2020-11-21","2020-09-06",1201,"Public","FL"
"3787","OAKSHIRE ELEMENTARY",0,"2020-10-24","2020-09-06",716,"Public","FL"
"3788","OAKSHIRE ELEMENTARY",2,"2020-11-21","2020-09-06",716,"Public","FL"
"3789","OAKSTEAD ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",825,"Public","FL"
"3790","OASIS CHARTER HIGH SCHOOL",1,"2020-10-24","2020-09-06",701,"Public","FL"
"3791","OASIS CHARTER HIGH SCHOOL",7,"2020-11-21","2020-09-06",701,"Public","FL"
"3792","OASIS CHRISTIAN ACADEMY",1,"2020-10-24","2020-09-06",55,"Private","FL"
"3793","OASIS CHRISTIAN ACADEMY",1,"2020-10-24","2020-09-06",313,"Private","FL"
"3794","OASIS CHRISTIAN ACADEMY",6,"2020-11-21","2020-09-06",55,"Private","FL"
"3795","OASIS CHRISTIAN ACADEMY",6,"2020-11-21","2020-09-06",313,"Private","FL"
"3796","OCALA PREPARATORY ACADEMY",1,"2020-11-21","2020-09-06",46,"Private","FL"
"3797","OCALA SPRINGS ELEMENTARY SCHOOL",3,"2020-10-24","2020-09-06",648,"Public","FL"
"3798","OCALA SPRINGS ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",648,"Public","FL"
"3799","OCALI CHARTER MIDDLE SCHOOL",1,"2020-11-21","2020-09-06",141,"Public","FL"
"3800","OCEAN BREEZE ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",532,"Public","FL"
"3801","OCEAN BREEZE ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",532,"Public","FL"
"3802","OCEAN PALMS ELEMENTARY SCHOOL",3,"2020-10-24","2020-09-06",531,"Public","FL"
"3803","OCEAN PALMS ELEMENTARY SCHOOL",6,"2020-11-21","2020-09-06",531,"Public","FL"
"3804","OCEANWAY SCHOOL",2,"2020-11-21","2020-09-06",958,"Public","FL"
"3805","OCHWILLA ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",371,"Public","FL"
"3806","OCHWILLA ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",371,"Public","FL"
"3807","OCOEE ELEMENTARY",0,"2020-11-21","2020-09-06",776,"Public","FL"
"3808","OCOEE HIGH",3,"2020-10-24","2020-09-06",2576,"Public","FL"
"3809","OCOEE HIGH",5,"2020-11-21","2020-09-06",2576,"Public","FL"
"3810","OCOEE MIDDLE",1,"2020-10-24","2020-09-06",1354,"Public","FL"
"3811","OCOEE MIDDLE",1,"2020-11-21","2020-09-06",1354,"Public","FL"
"3812","OCPS ACADEMIC CENTER FOR EXCELLENCE",0,"2020-11-21","2020-09-06",959,"Public","FL"
"3813","ODESSA ELEMENTARY SCHOOL",3,"2020-10-24","2020-09-06",872,"Public","FL"
"3814","ODESSA ELEMENTARY SCHOOL",12,"2020-11-21","2020-09-06",872,"Public","FL"
"3815","ODYSSEY CHARTER SCHOOL",2,"2020-10-24","2020-09-06",1447,"Public","FL"
"3816","ODYSSEY CHARTER SCHOOL",7,"2020-11-21","2020-09-06",1447,"Public","FL"
"3817","ODYSSEY MIDDLE",1,"2020-10-24","2020-09-06",876,"Public","FL"
"3818","ODYSSEY MIDDLE",1,"2020-11-21","2020-09-06",876,"Public","FL"
"3819","ODYSSEY PREPARATORY CHARTER ACADEMY",1,"2020-10-24","2020-09-06",405,"Public","FL"
"3820","ODYSSEY PREPARATORY CHARTER ACADEMY",4,"2020-11-21","2020-09-06",405,"Public","FL"
"3821","OJUS ELEMENTARY SCHOOL",0,"2020-11-21","2020-09-06",900,"Public","FL"
"3822","OKALOOSA ACADEMY",0,"2020-10-24","2020-09-06",249,"Public","FL"
"3823","OKALOOSA ACADEMY",0,"2020-11-21","2020-09-06",249,"Public","FL"
"3824","OKALOOSA TECHNICAL COLLEGE AND CHOICE HIGH SCHOOL",2,"2020-10-24","2020-09-06",103,"Public","FL"
"3825","OKALOOSA TECHNICAL COLLEGE AND CHOICE HIGH SCHOOL",4,"2020-11-21","2020-09-06",103,"Public","FL"
"3826","OKALOOSA YOUTH ACADEMY",0,"2020-11-21","2020-09-06",65,"Public","FL"
"3827","OKEECHOBEE ACHIEVEMENT ACADEMY",0,"2020-10-24","2020-09-06",169,"Public","FL"
"3828","OKEECHOBEE ACHIEVEMENT ACADEMY",0,"2020-11-21","2020-09-06",169,"Public","FL"
"3829","OKEECHOBEE CHRISTIAN ACADEMY",2,"2020-10-24","2020-09-06",219,"Private","FL"
"3830","OKEECHOBEE CHRISTIAN ACADEMY",2,"2020-11-21","2020-09-06",219,"Private","FL"
"3831","OKEECHOBEE HIGH SCHOOL",4,"2020-10-24","2020-09-06",1716,"Public","FL"
"3832","OKEECHOBEE HIGH SCHOOL",13,"2020-11-21","2020-09-06",1716,"Public","FL"
"3833","OKEEHEELEE MIDDLE SCHOOL",2,"2020-10-24","2020-09-06",1471,"Public","FL"
"3834","OKEEHEELEE MIDDLE SCHOOL",4,"2020-11-21","2020-09-06",1471,"Public","FL"
"3835","OLD KINGS ELEMENTARY SCHOOL",8,"2020-10-24","2020-09-06",1238,"Public","FL"
"3836","OLD KINGS ELEMENTARY SCHOOL",14,"2020-11-21","2020-09-06",1238,"Public","FL"
"3837","OLDSMAR CHRISTIAN SCHOOL",13,"2020-10-24","2020-09-06",155,"Private","FL"
"3838","OLDSMAR CHRISTIAN SCHOOL",13,"2020-11-21","2020-09-06",155,"Private","FL"
"3839","OLDSMAR ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",600,"Public","FL"
"3840","OLDSMAR ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",600,"Public","FL"
"3841","OLIVER HOOVER ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",705,"Public","FL"
"3842","OLSEN MIDDLE SCHOOL",1,"2020-10-24","2020-09-06",665,"Public","FL"
"3843","OLSEN MIDDLE SCHOOL",1,"2020-11-21","2020-09-06",665,"Public","FL"
"3844","OLYMPIA HIGH",16,"2020-10-24","2020-09-06",3266,"Public","FL"
"3845","OLYMPIA HIGH",17,"2020-11-21","2020-09-06",3266,"Public","FL"
"3846","OLYMPIC HEIGHTS COMMUNITY HIGH",2,"2020-10-24","2020-09-06",2174,"Public","FL"
"3847","OLYMPIC HEIGHTS COMMUNITY HIGH",14,"2020-11-21","2020-09-06",2174,"Public","FL"
"3848","OMNI MIDDLE SCHOOL",3,"2020-10-24","2020-09-06",1473,"Public","FL"
"3849","OMNI MIDDLE SCHOOL",10,"2020-11-21","2020-09-06",1473,"Public","FL"
"3850","ONE ACCORD CHRISTIAN ACADEMY",1,"2020-10-24","2020-09-06",69,"Private","FL"
"3851","ONE ACCORD CHRISTIAN ACADEMY",1,"2020-11-21","2020-09-06",69,"Private","FL"
"3852","ONE SCHOOL OF THE ARTS",2,"2020-10-24","2020-09-06",423,"Private","FL"
"3853","ONE SCHOOL OF THE ARTS",4,"2020-11-21","2020-09-06",423,"Private","FL"
"3854","ORANGE BROOK ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",699,"Public","FL"
"3855","ORANGE GROVE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",377,"Public","FL"
"3856","ORANGE PARK ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",485,"Public","FL"
"3857","ORANGE PARK ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",485,"Public","FL"
"3858","ORANGE PARK HIGH SCHOOL",6,"2020-10-24","2020-09-06",1623,"Public","FL"
"3859","ORANGE PARK HIGH SCHOOL",9,"2020-11-21","2020-09-06",1623,"Public","FL"
"3860","ORANGE PARK JUNIOR HIGH SCHOOL",0,"2020-11-21","2020-09-06",765,"Public","FL"
"3861","ORANGE RIVER ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",842,"Public","FL"
"3862","ORANGE RIVER ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",842,"Public","FL"
"3863","ORANGE TECHNICAL COLLEGE MID FLORIDA CAMPUS",1,"2020-10-24","2020-09-06",0,"Public","FL"
"3864","ORANGE TECHNICAL COLLEGE MID FLORIDA CAMPUS",1,"2020-11-21","2020-09-06",0,"Public","FL"
"3865","ORANGE TECHNICAL COLLEGE ORLANDO CAMPUS",2,"2020-10-24","2020-09-06",0,"Public","FL"
"3866","ORANGE TECHNICAL COLLEGE ORLANDO CAMPUS",2,"2020-11-21","2020-09-06",0,"Public","FL"
"3867","ORANGE TECHNICAL COLLEGE WESTSIDE CAMPUS",0,"2020-10-24","2020-09-06",0,"Public","FL"
"3868","ORANGE TECHNICAL COLLEGE WESTSIDE CAMPUS",0,"2020-11-21","2020-09-06",0,"Public","FL"
"3869","ORANGEWOOD ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",574,"Public","FL"
"3870","ORANGEWOOD ELEMENTARY SCHOOL",2,"2020-11-21","2020-09-06",574,"Public","FL"
"3871","ORCHARD VIEW ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",591,"Public","FL"
"3872","ORIOLE BEACH ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",901,"Public","FL"
"3873","ORIOLE BEACH ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",901,"Public","FL"
"3874","ORIOLE ELEMENTARY SCHOOL",0,"2020-10-24","2020-09-06",663,"Public","FL"
"3875","ORIOLE ELEMENTARY SCHOOL",1,"2020-11-21","2020-09-06",663,"Public","FL"
"3876","ORLANDO CHRISTIAN PREP",1,"2020-10-24","2020-09-06",567,"Private","FL"
"3877","ORLANDO CHRISTIAN PREP",3,"2020-11-21","2020-09-06",567,"Private","FL"
"3878","ORLANDO GIFTED ACADEMY",0,"2020-11-21","2020-09-06",172,"Public","FL"
"3879","ORLANDO JUNIOR ACADEMY",1,"2020-11-21","2020-09-06",241,"Private","FL"
"3880","ORLANDO SCIENCE ELEMENTARY CHARTER",0,"2020-10-24","2020-09-06",712,"Public","FL"
"3881","ORLANDO SCIENCE ELEMENTARY CHARTER",1,"2020-11-21","2020-09-06",712,"Public","FL"
"3882","ORLANDO SCIENCE MIDDLE HIGH CHARTER",1,"2020-11-21","2020-09-06",1090,"Public","FL"
"3883","ORLO VISTA ELEMENTARY",0,"2020-10-24","2020-09-06",602,"Public","FL"
"3884","ORLO VISTA ELEMENTARY",0,"2020-11-21","2020-09-06",602,"Public","FL"
"3885","ORMOND BEACH MIDDLE SCHOOL",2,"2020-11-21","2020-09-06",1065,"Public","FL"
"3886","OSCEOLA COUNTY SCHOOL FOR THE ARTS",1,"2020-11-21","2020-09-06",942,"Public","FL"
"3887","OSCEOLA CREEK MIDDLE SCHOOL",1,"2020-10-24","2020-09-06",742,"Public","FL"
"3888","OSCEOLA CREEK MIDDLE SCHOOL",2,"2020-11-21","2020-09-06",742,"Public","FL"
"3889","OSCEOLA ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",759,"Public","FL"
"3890","OSCEOLA ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",406,"Public","FL"
"3891","OSCEOLA ELEMENTARY SCHOOL",2,"2020-10-24","2020-09-06",724,"Public","FL"
"3892","OSCEOLA ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",759,"Public","FL"
"3893","OSCEOLA ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",406,"Public","FL"
"3894","OSCEOLA ELEMENTARY SCHOOL",1,"2020-10-24","2020-09-06",724,"Public","FL"
"3895","OSCEOLA ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",759,"Public","FL"
"3896","OSCEOLA ELEMENTARY SCHOOL",3,"2020-11-21","2020-09-06",406,"Public","FL"
